2.0,13.0,256.0,0.01,0.0,1.0,38.0,0.0,2.0,30.0,0.1551810453281704,0.39132077691567607,0.1551810453281704,0.24554026259478395
2.0,8.0,128.0,0.005,0.0,1.0,40.0,0.0,2.0,30.0,0.15039869165196,0.38781229229036207,0.15039869165196,0.23754372453886632
3.0,10.0,256.0,0.005,0.0,1.0,40.0,0.0,3.0,20.0,0.09972268356633036,0.3064141416990264,0.09972268356633036,0.05202106207980675
3.0,10.0,256.0,0.005,0.0,1.0,40.0,0.0,3.0,20.0,0.09972268356633036,0.3064141416990264,0.09972268356633036,0.05202106207980675
3.0,8.0,128.0,0.005,0.0,1.0,36.0,0.0,2.0,20.0,0.08713744246962947,0.29455143946415,0.08713744246962947,0.024983591491284953
3.0,8.0,128.0,0.005,0.0,1.0,36.0,0.0,2.0,20.0,0.08713744246962947,0.29455143946415,0.08713744246962947,0.024983591491284953
3.0,8.0,128.0,0.005,0.0,2.0,36.0,0.0,2.0,30.0,0.08810921485021304,0.2957615655410087,0.08810921485021304,0.027741710810446157
3.0,8.0,128.0,0.005,0.0,1.0,36.0,0.0,2.0,20.0,0.08713744246962947,0.29455143946415,0.08713744246962947,0.024983591491284953
2.0,8.0,128.0,0.005,0.0,1.0,34.0,0.0,2.0,20.0,0.18306527330592004,0.42735389982985295,0.18306527330592004,0.3276669552922003
2.0,7.0,256.0,0.005,0.0,1.0,37.0,0.0,2.0,20.0,0.1870835498109564,0.43248252379754915,0.1870835498109564,0.33935611489012885
2.0,8.0,128.0,0.005,0.0,1.0,34.0,0.0,2.0,20.0,0.18306527330592004,0.42735389982985295,0.18306527330592004,0.3276669552922003
3.0,9.0,256.0,0.005,0.0,1.0,34.0,0.0,3.0,30.0,0.10387069319387793,0.3222586257413723,0.10387069319387793,0.08813380964804189
2.0,9.0,256.0,0.005,0.0,2.0,37.0,0.0,1.0,30.0,0.1531386517784243,0.38101211524030515,0.1531386517784243,0.22204476120426397
3.0,9.0,256.0,0.005,0.0,1.0,34.0,0.0,3.0,30.0,0.10387069319387793,0.3222586257413723,0.10387069319387793,0.08813380964804189
3.0,9.0,256.0,0.005,0.0,1.0,34.0,0.0,3.0,30.0,0.10387069319387793,0.3222586257413723,0.10387069319387793,0.08813380964804189
3.0,8.0,128.0,0.005,0.0,2.0,30.0,0.0,2.0,20.0,0.09279502192499467,0.302904918566835,0.09279502192499467,0.044022840819035576
3.0,8.0,128.0,0.005,0.0,2.0,30.0,0.0,2.0,20.0,0.09279502192499467,0.302904918566835,0.09279502192499467,0.044022840819035576
3.0,8.0,128.0,0.005,0.0,2.0,30.0,0.0,2.0,20.0,0.09279502192499467,0.302904918566835,0.09279502192499467,0.044022840819035576
3.0,8.0,128.0,0.005,0.0,2.0,30.0,0.0,2.0,20.0,0.09279502192499467,0.302904918566835,0.09279502192499467,0.044022840819035576
3.0,8.0,128.0,0.005,0.0,2.0,30.0,0.0,2.0,20.0,0.09279502192499467,0.302904918566835,0.09279502192499467,0.044022840819035576
3.0,13.0,256.0,0.01,1.0,2.0,33.0,0.0,1.0,30.0,0.5229564488777184,0.7223403219481402,0.5229564488777184,1.0
3.0,13.0,256.0,0.01,1.0,2.0,33.0,0.0,1.0,30.0,0.5229564488777184,0.7223403219481402,0.5229564488777184,1.0
3.0,13.0,256.0,0.01,1.0,2.0,33.0,0.0,1.0,30.0,0.5229564488777184,0.7223403219481402,0.5229564488777184,1.0
3.0,8.0,128.0,0.001,0.0,2.0,40.0,0.0,3.0,20.0,0.1666422007864298,0.40262707709418133,0.1666422007864298,0.27130958163261615
3.0,8.0,128.0,0.001,0.0,2.0,40.0,0.0,2.0,20.0,0.12220886304797125,0.349201604737007,0.12220886304797125,0.14954224659084303
3.0,14.0,128.0,0.001,0.0,2.0,40.0,0.0,3.0,20.0,0.08700770695304673,0.2932574651401767,0.08700770695304673,0.022034365249740027
3.0,8.0,128.0,0.001,0.0,2.0,40.0,0.0,2.0,20.0,0.12220886304797125,0.349201604737007,0.12220886304797125,0.14954224659084303
3.0,9.0,256.0,0.01,0.0,2.0,40.0,0.0,2.0,30.0,0.08093650222948037,0.2835898775958322,0.08093650222948037,0.0
3.0,14.0,128.0,0.001,0.0,2.0,40.0,0.0,3.0,20.0,0.08700770695304673,0.2932574651401767,0.08700770695304673,0.022034365249740027
3.0,14.0,128.0,0.001,0.0,2.0,40.0,0.0,3.0,20.0,0.08700770695304673,0.2932574651401767,0.08700770695304673,0.022034365249740027
3.0,7.0,128.0,0.1,1.0,1.0,30.0,0.0,1.0,30.0,0.14138690687585154,0.3745392323535315,0.14138690687585154,0.20729176671709243
