2.0,13.0,256.0,0.01,0.0,1.0,34.0,0.0,4.0,30.0,0.05472786056765052,0.2321098834225342,0.05472786056765052,0.8330866605349899
2.0,13.0,256.0,0.01,0.0,1.0,30.0,0.0,4.0,20.0,0.03950943824633148,0.1929127060383862,0.03950943824633148,0.4068180757378037
2.0,13.0,256.0,0.01,0.0,1.0,30.0,0.0,4.0,20.0,0.03950943824633148,0.1929127060383862,0.03950943824633148,0.4068180757378037
2.0,13.0,256.0,0.01,0.0,1.0,36.0,0.0,3.0,20.0,0.051048111312009925,0.20970376322351728,0.051048111312009925,0.5894205145156802
2.0,7.0,128.0,0.001,0.0,1.0,36.0,0.0,1.0,30.0,0.05663721947356989,0.23247217581039334,0.05663721947356989,0.837026583605011
2.0,13.0,256.0,0.01,0.0,1.0,30.0,0.0,4.0,20.0,0.03950943824633148,0.1929127060383862,0.03950943824633148,0.4068180757378037
3.0,8.0,128.0,0.005,0.0,2.0,36.0,0.0,2.0,30.0,0.03468374302059188,0.18303464233652977,0.03468374302059188,0.29939431423936286
2.0,7.0,128.0,0.001,0.0,1.0,36.0,0.0,1.0,30.0,0.05663721947356989,0.23247217581039334,0.05663721947356989,0.837026583605011
2.0,7.0,128.0,0.001,0.0,1.0,36.0,0.0,1.0,30.0,0.05663721947356989,0.23247217581039334,0.05663721947356989,0.837026583605011
2.0,7.0,128.0,0.001,0.0,1.0,36.0,0.0,1.0,30.0,0.05663721947356989,0.23247217581039334,0.05663721947356989,0.837026583605011
2.0,7.0,128.0,0.001,0.0,1.0,36.0,0.0,1.0,30.0,0.05663721947356989,0.23247217581039334,0.05663721947356989,0.837026583605011
2.0,9.0,256.0,0.005,0.0,2.0,37.0,0.0,1.0,30.0,0.04461136474134957,0.2078354839876905,0.04461136474134957,0.5691030121083788
2.0,14.0,128.0,0.005,0.0,2.0,37.0,0.0,1.0,30.0,0.03266186847012951,0.1783478221711823,0.03266186847012951,0.2484252309428309
2.0,14.0,128.0,0.005,0.0,2.0,38.0,0.0,3.0,30.0,0.042059487760326274,0.2041689703047882,0.042059487760326274,0.5292297430861468
2.0,14.0,128.0,0.005,0.0,2.0,37.0,0.0,1.0,30.0,0.03266186847012951,0.1783478221711823,0.03266186847012951,0.2484252309428309
2.0,14.0,128.0,0.005,0.0,2.0,37.0,0.0,1.0,30.0,0.03266186847012951,0.1783478221711823,0.03266186847012951,0.2484252309428309
2.0,14.0,256.0,0.01,0.0,1.0,33.0,0.0,2.0,30.0,0.05022202745420241,0.22349651957988179,0.05022202745420241,0.7394164867985629
2.0,14.0,256.0,0.01,0.0,1.0,33.0,0.0,2.0,30.0,0.05022202745420241,0.22349651957988179,0.05022202745420241,0.7394164867985629
2.0,13.0,256.0,0.005,0.0,1.0,30.0,0.0,2.0,30.0,0.06170891034859879,0.24745826237451202,0.06170891034859879,1.0
2.0,10.0,256.0,0.005,0.0,1.0,37.0,0.0,2.0,30.0,0.04655493292751096,0.2153331655026547,0.04655493292751096,0.6506401610036034
2.0,10.0,256.0,0.01,0.0,1.0,37.0,0.0,1.0,30.0,0.038218533375234356,0.1889594678332414,0.038218533375234356,0.3638266827974861
2.0,10.0,256.0,0.01,0.0,1.0,37.0,0.0,1.0,30.0,0.038218533375234356,0.1889594678332414,0.038218533375234356,0.3638266827974861
2.0,10.0,256.0,0.005,0.0,1.0,37.0,0.0,2.0,30.0,0.04655493292751096,0.2153331655026547,0.04655493292751096,0.6506401610036034
2.0,10.0,256.0,0.01,0.0,1.0,37.0,0.0,1.0,30.0,0.038218533375234356,0.1889594678332414,0.038218533375234356,0.3638266827974861
2.0,10.0,128.0,0.01,0.0,1.0,37.0,0.0,3.0,30.0,0.04918764929827836,0.22014600647382104,0.04918764929827836,0.7029797182509752
3.0,7.0,256.0,0.01,0.0,1.0,37.0,0.0,1.0,30.0,0.02428431507886049,0.15582190520481323,0.02428431507886049,0.0034562972767980473
2.0,9.0,128.0,0.01,0.0,1.0,40.0,0.0,1.0,30.0,0.03473625343622709,0.17587324435362628,0.03473625343622709,0.2215142425846051
3.0,7.0,256.0,0.01,0.0,1.0,37.0,0.0,1.0,30.0,0.02428431507886049,0.15582190520481323,0.02428431507886049,0.0034562972767980473
3.0,7.0,256.0,0.01,0.0,1.0,37.0,0.0,1.0,30.0,0.02428431507886049,0.15582190520481323,0.02428431507886049,0.0034562972767980473
3.0,14.0,256.0,0.01,0.0,1.0,37.0,0.0,3.0,20.0,0.0262655480047342,0.15550408422929973,0.0262655480047342,0.0
3.0,14.0,256.0,0.01,0.0,1.0,37.0,0.0,3.0,20.0,0.0262655480047342,0.15550408422929973,0.0262655480047342,0.0
