true_value,predict
9.115,9.632938606270095
8.618,8.801002089506945
8.762,8.369736957582909
8.755,8.86228087338231
9.097,8.669830977809347
9.842,9.049757861259373
10.434,10.171268639775839
10.531,10.698280831719465
10.531,10.456927814444349
10.586,10.569049393603429
10.653,10.635243035159796
10.699,10.62190150626882
10.733,10.61775811127172
10.724,10.70575525791724
10.69,10.704092302269636
10.623,10.65294815098654
10.571,10.567016281008513
10.537,10.533734320732158
10.565,10.504646907020962
10.617,10.568660277355413
10.721,10.62197067554748
10.797,10.755141616151839
10.898,10.802880216554946
11.001,10.925049474522943
11.081,11.01408933951064
10.983,11.089121795887102
10.635,10.894228635677003
10.104,10.453294600322401
9.771,9.851341287673868
9.878,9.6543366055325
10.238,9.962149303323407
10.54,10.375979381187001
10.659,10.586606025648415
10.672,10.666162877862071
10.65,10.68798794737237
10.656,10.629294015581998
10.726,10.608961876229394
10.9,10.698859650565602
11.059,10.943848593325576
11.245,11.097113008842506
11.334,11.305196714163465
11.3,11.33214317363693
11.111,11.261123547540201
10.855,10.994432560002615
10.717,10.739087727661818
10.635,10.66478592530408
10.824,10.607567249664633
10.943,10.946568441929251
10.977,10.98250465409793
11.138,10.99175847628667
11.224,11.19025356494705
11.251,11.23925501502928
11.514,11.216973204964809
11.929,11.61334877543569
12.252,12.097473047979129
12.454,12.341481077771256
12.668,12.517803986650101
12.906,12.776866725510267
13.058,13.017523826536532
13.129,13.17779047260099
13.138,13.275386720117844
13.095,13.239341475928981
13.058,13.142475414523567
13.064,13.094912652973264
13.162,13.110421950930107
13.235,13.248131352384071
13.37,13.30593544166565
13.345,13.492585076177125
13.309,13.366940452683846
13.254,13.35967095801551
13.257,13.243006320200486
13.275,13.28602591782236
13.306,13.301959614603028
13.303,13.366508614005742
13.275,13.334300649440053
13.312,13.302545557287115
13.333,13.358066458385284
13.373,13.365293685317454
13.443,13.437704653077425
13.443,13.513103791387547
13.434,13.480216835101917
13.486,13.480279740042985
13.473,13.541335878190257
13.495,13.488459588044506
13.605,13.556465704581672
13.635,13.68027077033156
13.623,13.673623934346743
13.623,13.683357142021293
13.611,13.662255798286616
13.614,13.619047886805838
13.599,13.64640802806625
13.605,13.62231554676113
13.596,13.63176869651896
13.638,13.615170620376261
13.644,13.692261625261313
13.614,13.672655217569691
13.605,13.647485177440451
13.599,13.63344298696196
13.623,13.617343620650125
13.635,13.66106358393166
13.65,13.672969304613567
13.595,13.692327429987824
13.541,13.602804185714241
13.525,13.557218207634257
13.47,13.532901384776913
13.428,13.463590858862727
13.321,13.443139310358088
13.251,13.295245430444641
13.177,13.245341040552525
13.101,13.151444424473308
13.025,13.09114840922556
12.955,13.009276831430018
12.927,12.943066573143835
12.973,12.927442787667957
12.97,13.011099824954524
12.909,12.988168623426613
12.89,12.916683232536037
12.894,12.903240654141957
12.89,12.901408638659753
12.851,12.909776461948173
12.839,12.867285178392379
12.814,12.867911032395988
12.829,12.814972719568644
12.802,12.862783063750733
12.686,12.809088457677603
12.604,12.662477869775245
12.524,12.586417613286635
12.39,12.485970528687012
12.195,12.336304302423649
12.005,12.113184617200652
11.862,11.924524863800428
11.773,11.784043691487362
11.731,11.719500253234507
11.719,11.713999083017583
11.767,11.71816700334233
11.789,11.785953118225827
11.731,11.774703254485402
11.673,11.683421061203525
11.657,11.637743770971653
11.63,11.650688047581404
11.682,11.618275732294826
11.691,11.726112278096515
11.636,11.705987958583911
11.596,11.625643527869684
11.554,11.576668906382153
11.401,11.539937599062796
11.172,11.32362473666059
11.044,11.071721437600978
10.937,11.019606440745612
10.769,10.903596058039092
10.657,10.691095726148085
10.635,10.624346169636361
10.617,10.663388263774642
10.531,10.60857776261475
10.327,10.466689576330161
10.132,10.230097957153468
9.897,10.060775398990067
9.744,9.790161532608444
9.561,9.672432567851693
9.366,9.452469514696027
9.174,9.266255645587599
8.945,9.069068482814409
8.743,8.84170874759726
8.597,8.625717377568002
8.456,8.506890456916999
8.395,8.3461956043786
8.353,8.311316249937143
8.292,8.2895893151778
8.264,8.215365275315015
8.237,8.213992168546547
8.285,8.208592604494974
8.359,8.2992503518553
8.285,8.391016945689863
8.252,8.226808293642812
8.194,8.228471505979904
8.313,8.18436090541774
8.389,8.403144513100735
8.401,8.43179519051531
8.337,8.40002247285873
8.313,8.301519745603834
8.353,8.328327186706026
8.435,8.399236785960362
8.411,8.490798235059366
8.319,8.394697020727854
8.16,8.266496352975118
8.096,8.084896778746305
8.087,8.0813740328418
8.011,8.090727869411985
7.919,7.947305436520885
7.837,7.839346153704035
7.761,7.788468210773878
7.632,7.710939787910725
7.501,7.526837734594103
7.391,7.401332025896487
7.33,7.3175706567667405
7.4,7.2760802577238834
7.538,7.425676538156615
7.632,7.6101310209039
7.748,7.667599322218031
7.846,7.803873171831476
7.879,7.909226765057987
7.901,7.898204809444415
8.072,7.9231808497257745
8.346,8.234129064382223
8.493,8.5831478636891
8.493,8.609773975587565
8.407,8.513863666017834
8.316,8.404341104209358
8.23,8.319552731903435
8.169,8.220879520958142
8.172,8.163771487072516
8.221,8.190936782103314
8.243,8.249642721897821
8.16,8.239102997137302
8.148,8.091824805300682
8.191,8.14598683362987
8.279,8.238785875786071
8.316,8.335629511686001
8.362,8.330334251576495
8.41,8.400600711129037
8.557,8.459934518539093
8.661,8.664182350324019
8.731,8.736576255084778
8.74,8.784888207975236
8.746,8.766645994916026
8.801,8.782286556735578
8.914,8.855933270991393
8.981,8.99530686157474
8.996,9.018047174685357
9.076,8.999650740892257
9.18,9.131024931343795
9.262,9.249016288152582
9.488,9.294332049373658
9.796,9.59909524796091
10.074,9.955059151048168
10.184,10.188048072166815
10.199,10.201891635713359
10.184,10.203155666238821
10.208,10.163312770055164
10.177,10.185767260959814
10.202,10.095210504593432
10.135,10.165305807443254
9.857,10.05711572920736
9.607,9.692576853297744
9.57,9.47193653866875
9.537,9.575227284227076
9.399,9.482564804155139
9.351,9.24572839636803
9.396,9.30559291299604
9.491,9.442074866043306
9.567,9.512852893505617
9.546,9.550813135731836
9.5,9.508757329565618
9.506,9.465488635254054
9.503,9.50642407219447
9.36,9.478263872852573
9.052,9.237635084420596
8.783,8.860372233433374
8.533,8.649454688088746
8.322,8.409106209035052
8.185,8.167684244861242
7.919,8.040051560795014
7.623,7.709648416705541
7.443,7.393518082016705
7.361,7.314203509155895
7.532,7.276094657730376
7.995,7.56086970929605
8.481,8.232206945166958
8.49,8.745032188836639
8.505,8.421672747481033
8.853,8.489456216332862
9.143,9.126280138869085
9.271,9.37608203284865
9.366,9.37520064688318
9.109,9.494331405737647
8.844,9.041823500186403
8.966,8.720365637805806
9.213,9.069371953388206
9.069,9.350134942287092
8.914,8.864051857902673
8.697,8.77874577642445
8.218,8.647230228108192
7.946,7.987609407281191
8.044,7.77098605810874
8.12,8.118744836449743
7.766,8.07725179142168
7.528,7.390622646757343
7.605,7.351808522769197
