2.0,14.0,128.0,0.01,0.0,1.0,36.0,0.0,1.0,30.0,0.10654241580837796,0.323106627521917,0.10654241580837796,0.8174961697341153
2.0,13.0,128.0,0.01,0.0,1.0,36.0,0.0,2.0,30.0,0.10094003549543272,0.3175711809995094,0.10094003549543272,0.7393028355833083
2.0,13.0,256.0,0.01,0.0,1.0,30.0,0.0,2.0,30.0,0.11436143344334518,0.3360264013561286,0.11436143344334518,1.0
3.0,14.0,128.0,0.01,0.0,1.0,38.0,0.0,2.0,20.0,0.08292645002509934,0.2814935365972642,0.08292645002509934,0.22967252975357177
3.0,14.0,128.0,0.01,0.0,1.0,38.0,0.0,2.0,20.0,0.08292645002509934,0.2814935365972642,0.08292645002509934,0.22967252975357177
3.0,14.0,128.0,0.01,0.0,1.0,38.0,0.0,2.0,20.0,0.08292645002509934,0.2814935365972642,0.08292645002509934,0.22967252975357177
3.0,14.0,128.0,0.01,0.0,1.0,38.0,0.0,2.0,20.0,0.08292645002509934,0.2814935365972642,0.08292645002509934,0.22967252975357177
3.0,14.0,128.0,0.01,0.0,1.0,38.0,0.0,2.0,20.0,0.08292645002509934,0.2814935365972642,0.08292645002509934,0.22967252975357177
2.0,13.0,128.0,0.01,0.0,1.0,38.0,0.0,1.0,20.0,0.11581263623401424,0.32296317892980814,0.11581263623401424,0.8154698248582639
2.0,13.0,128.0,0.01,0.0,1.0,35.0,0.0,2.0,30.0,0.07918271326972776,0.281370681077852,0.07918271326972776,0.2279370811962092
2.0,13.0,128.0,0.01,0.0,1.0,35.0,0.0,2.0,30.0,0.07918271326972776,0.281370681077852,0.07918271326972776,0.2279370811962092
2.0,13.0,128.0,0.01,0.0,1.0,38.0,0.0,2.0,20.0,0.088054780971292,0.29306328903863443,0.088054780971292,0.39310605133634197
2.0,13.0,128.0,0.01,0.0,1.0,35.0,0.0,2.0,30.0,0.07918271326972776,0.281370681077852,0.07918271326972776,0.2279370811962092
3.0,14.0,128.0,0.01,0.0,2.0,30.0,0.0,1.0,30.0,0.07801257293438739,0.2716626560007979,0.07801257293438739,0.09080219140517998
3.0,14.0,128.0,0.01,0.0,2.0,30.0,0.0,1.0,20.0,0.08871685113887635,0.28933553365031806,0.08871685113887635,0.3404480369320562
3.0,14.0,128.0,0.01,0.0,2.0,30.0,0.0,1.0,30.0,0.07801257293438739,0.2716626560007979,0.07801257293438739,0.09080219140517998
3.0,14.0,128.0,0.01,0.0,2.0,30.0,0.0,1.0,30.0,0.07801257293438739,0.2716626560007979,0.07801257293438739,0.09080219140517998
3.0,14.0,128.0,0.01,0.0,2.0,30.0,0.0,1.0,20.0,0.08871685113887635,0.28933553365031806,0.08871685113887635,0.3404480369320562
3.0,14.0,128.0,0.01,0.0,2.0,30.0,0.0,1.0,30.0,0.07801257293438739,0.2716626560007979,0.07801257293438739,0.09080219140517998
3.0,13.0,256.0,0.01,0.0,1.0,30.0,0.0,4.0,20.0,0.08776208539646373,0.2962278604925481,0.08776208539646373,0.43780856849341343
3.0,13.0,128.0,0.01,0.0,1.0,30.0,0.0,1.0,20.0,0.08874152993312347,0.29785625463515886,0.08874152993312347,0.46081115135767653
3.0,13.0,256.0,0.01,0.0,1.0,30.0,0.0,4.0,20.0,0.08776208539646373,0.2962278604925481,0.08776208539646373,0.43780856849341343
3.0,13.0,256.0,0.01,0.0,1.0,30.0,0.0,4.0,20.0,0.08776208539646373,0.2962278604925481,0.08776208539646373,0.43780856849341343
3.0,13.0,128.0,0.005,0.0,1.0,40.0,0.0,1.0,20.0,0.07089359437977194,0.2652346058338694,0.07089359437977194,0.0
2.0,13.0,128.0,0.005,0.0,1.0,34.0,0.0,1.0,30.0,0.08812240308609959,0.2959613493516655,0.08812240308609959,0.4340438505777786
3.0,13.0,128.0,0.005,0.0,1.0,40.0,0.0,1.0,20.0,0.07089359437977194,0.2652346058338694,0.07089359437977194,0.0
3.0,13.0,128.0,0.005,0.0,1.0,40.0,0.0,1.0,20.0,0.07089359437977194,0.2652346058338694,0.07089359437977194,0.0
3.0,13.0,256.0,0.01,0.0,1.0,32.0,0.0,1.0,30.0,0.0870296879654217,0.2909583611291996,0.0870296879654217,0.3633719854900677
3.0,13.0,256.0,0.01,0.0,1.0,32.0,0.0,1.0,30.0,0.0870296879654217,0.2909583611291996,0.0870296879654217,0.3633719854900677
3.0,12.0,256.0,0.01,0.0,2.0,40.0,0.0,1.0,30.0,0.08775979615625824,0.29084895871938315,0.08775979615625824,0.36182657462699613
3.0,13.0,256.0,0.01,0.0,1.0,32.0,0.0,1.0,30.0,0.0870296879654217,0.2909583611291996,0.0870296879654217,0.3633719854900677
