2.0,7.0,256.0,0.005,0.0,1.0,31.0,0.0,4.0,20.0,0.03595692436480214,0.1891991925861422,0.0,0.0
2.0,8.0,128.0,0.005,0.0,1.0,40.0,0.0,2.0,30.0,0.030302643583205596,0.15968616458577906,0.0,0.0
3.0,7.0,128.0,0.1,1.0,2.0,32.0,0.0,3.0,20.0,0.6086477518318176,0.3349429859243254,0.0,0.0
2.0,13.0,128.0,0.01,1.0,2.0,30.0,0.0,1.0,30.0,0.11805006184915416,0.3373928599944981,0.0,0.0
2.0,11.0,256.0,0.005,0.0,1.0,40.0,0.0,3.0,20.0,2.8118736428519386,0.5735487918264885,0.0,0.0
2.0,8.0,256.0,0.01,1.0,2.0,32.0,0.0,3.0,20.0,0.33728908822752757,0.5559671701037395,0.0,0.0
3.0,8.0,128.0,0.005,0.0,2.0,36.0,0.0,2.0,30.0,0.03539181723861004,0.18812224548789758,0.0,0.0
2.0,10.0,128.0,0.01,1.0,2.0,31.0,0.0,3.0,20.0,0.11169509875380035,0.3274432373299813,0.0,0.0
3.0,13.0,256.0,0.005,1.0,1.0,33.0,0.0,4.0,30.0,0.3460961539982697,0.46859427106620977,0.0,0.0
3.0,10.0,128.0,0.1,0.0,1.0,31.0,0.0,2.0,30.0,26.058968575054134,1.2261556513838328,0.0,0.0
2.0,13.0,256.0,0.1,1.0,1.0,40.0,0.0,3.0,30.0,2.5139544231710698,0.5646844249061401,0.0,0.0
2.0,11.0,256.0,0.005,1.0,1.0,34.0,0.0,1.0,30.0,0.08874879294824176,0.28607941234151624,0.0,0.0
2.0,9.0,256.0,0.005,0.0,2.0,37.0,0.0,1.0,30.0,0.03882935886011991,0.19662030598663124,0.0,0.0
3.0,10.0,128.0,0.005,0.0,1.0,37.0,0.0,2.0,20.0,0.028791926683974425,0.15774559922323492,0.0,0.0
3.0,9.0,256.0,0.1,0.0,1.0,34.0,0.0,3.0,30.0,1.4809703318843772,0.46341228996484807,0.0,0.0
3.0,8.0,128.0,0.005,0.0,2.0,30.0,0.0,2.0,20.0,0.034999348005096326,0.18262005198572748,0.0,0.0
2.0,7.0,128.0,0.001,0.0,2.0,31.0,0.0,3.0,30.0,0.05120759554094609,0.2207209780170552,0.0,0.0
2.0,9.0,256.0,0.005,1.0,2.0,33.0,0.0,1.0,30.0,26.50347423689128,0.9642216208690327,0.0,0.0
3.0,13.0,256.0,0.1,0.0,1.0,30.0,0.0,3.0,20.0,1.0929562526784302,1.0103446397130609,0.0,0.0
2.0,10.0,128.0,0.1,0.0,2.0,32.0,0.0,4.0,20.0,2.7798219213104605,0.646677698889622,0.0,0.0
2.0,14.0,128.0,0.001,0.0,1.0,33.0,0.0,4.0,30.0,2.8363279143185705,0.5584854645993343,0.0,0.0
3.0,10.0,256.0,0.001,0.0,2.0,30.0,0.0,3.0,30.0,0.4060329745088344,0.2302158727642107,0.0,0.0
3.0,13.0,256.0,0.005,0.0,2.0,33.0,0.0,1.0,30.0,3.2171579905481065,0.5099539617346784,0.0,0.0
2.0,7.0,256.0,0.005,0.0,1.0,32.0,0.0,1.0,20.0,2.8134200735064514,0.5689511802283979,0.0,0.0
3.0,8.0,128.0,0.001,0.0,2.0,40.0,0.0,3.0,20.0,0.0641995692889471,0.24435062863930218,0.0,0.0
3.0,10.0,256.0,0.1,0.0,2.0,37.0,0.0,1.0,20.0,48.808553057146526,1.2705557331288853,0.0,0.0
3.0,8.0,128.0,0.005,1.0,1.0,35.0,0.0,2.0,30.0,3.1623567393986605,0.5045995413192724,0.0,0.0
3.0,9.0,256.0,0.01,0.0,2.0,40.0,0.0,2.0,30.0,0.046429421013917456,0.2044589949022678,0.0,0.0
2.0,8.0,128.0,0.01,1.0,1.0,35.0,0.0,3.0,30.0,26.97121391373825,0.9263178516009796,0.0,0.0
3.0,7.0,128.0,0.1,1.0,1.0,30.0,0.0,2.0,30.0,0.04528003497080822,0.2114021686045304,0.0,0.0
2.0,14.0,256.0,0.001,0.0,1.0,32.0,0.0,3.0,20.0,0.03365043109073648,0.18328758847408974,0.0,0.0
