wind speed at 100m (m/s)
4.58
4.599
4.55
4.406
4.281
4.208
4.147
4.159
4.211
4.309
4.425
4.525
4.568
4.562
4.657
4.879
5.084
5.169
5.157
5.127
5.224
5.346
5.429
5.505
5.563
5.584
5.597
5.536
5.539
5.624
5.752
5.789
5.795
5.81
5.804
5.832
5.932
6.005
6.036
6.054
6.06
6.039
5.951
5.899
6.057
6.36
6.616
6.677
6.61
6.549
6.582
6.631
6.683
6.686
6.662
6.625
6.579
6.527
6.524
6.515
6.457
6.442
6.54
6.695
6.82
6.875
6.869
6.823
6.704
6.61
6.646
6.799
7.086
7.4
7.696
7.913
7.986
8.041
8.044
8.029
8.004
7.965
7.94
7.895
7.861
7.913
7.989
8.035
8.084
8.184
8.233
8.264
8.261
8.261
8.23
8.218
8.258
8.243
8.169
8.105
8.093
8.087
8.041
8.035
8.059
8.066
8.038
8.062
8.127
8.188
8.279
8.374
8.477
8.685
8.926
9.14
9.234
9.274
9.286
9.24
9.219
9.271
9.332
9.308
9.231
9.112
8.996
8.966
9.03
9.189
9.357
9.479
9.613
9.729
9.842
9.955
10.052
10.239
10.489
10.797
11.111
11.468
11.758
11.984
12.094
12.14
12.177
12.234
12.311
12.35
12.335
12.271
12.152
11.997
11.853
11.725
11.578
11.478
11.408
11.35
11.31
11.316
11.334
11.31
11.288
11.23
11.127
11.099
11.136
11.136
11.108
11.093
11.127
11.209
11.267
11.292
11.31
11.346
11.392
11.435
11.475
11.514
11.514
11.527
11.502
11.395
11.334
11.304
11.273
11.264
11.24
11.218
11.258
11.316
11.325
11.276
11.234
11.215
11.252
11.319
11.362
11.383
11.337
11.328
11.371
11.42
11.469
11.496
11.481
11.447
11.478
11.536
11.566
11.609
11.673
11.725
11.731
11.765
11.768
11.813
11.865
11.777
11.746
11.731
11.578
11.484
11.572
11.643
11.688
11.704
11.758
11.859
11.942
11.887
11.777
11.685
11.642
11.603
11.533
11.453
11.447
11.472
11.533
11.627
11.704
11.691
11.737
11.761
11.774
11.792
11.764
11.758
11.652
11.429
11.279
11.234
11.2
11.014
10.861
10.785
10.706
10.626
10.565
10.541
10.529
10.416
10.406
10.4
10.4
10.382
10.391
10.391
10.345
10.3
10.254
10.187
10.092
10.019
10.028
10.074
10.126
10.15
10.168
10.159
10.135
10.141
10.205
10.303
10.403
10.437
10.397
10.327
10.287
10.248
10.248
10.269
10.309
10.397
10.495
10.547
10.617
10.724
10.803
10.87
10.904
10.888
10.843
10.773
10.699
10.657
10.608
10.602
10.644
10.678
10.681
10.733
10.83
10.904
10.962
11.004
11.023
11.007
10.995
11.004
11.047
11.084
11.166
11.215
11.224
11.233
11.291
11.398
11.456
11.456
11.423
11.429
11.429
11.481
11.545
11.596
11.615
11.575
11.542
11.52
11.554
11.651
11.74
11.831
11.865
11.819
11.816
11.963
12.295
12.603
12.829
12.961
13.034
12.93
12.768
12.588
12.433
12.308
12.253
12.231
12.18
12.109
12.024
11.969
11.966
11.957
11.88
11.844
11.883
12.066
12.283
12.344
12.25
12.128
12.057
12.173
12.408
12.71
12.961
13.068
13.004
12.845
12.692
12.631
12.616
12.594
12.469
12.314
12.182
12.085
12.042
11.972
11.88
11.706
11.56
11.493
11.511
11.569
11.697
11.871
12.054
12.182
12.228
12.21
12.183
12.149
12.14
12.097
12.076
12.073
12.115
12.164
12.201
12.268
12.381
12.451
12.399
12.341
12.274
12.274
12.314
12.369
12.424
12.439
12.369
12.305
12.244
12.201
12.179
12.213
12.271
12.35
12.454
12.476
12.442
12.396
12.347
12.305
12.302
12.35
12.411
12.448
12.479
12.509
12.54
12.57
12.582
12.555
12.591
12.601
12.524
12.476
12.442
12.445
12.457
12.482
12.5
12.451
12.433
12.485
12.512
12.564
12.601
12.543
12.524
12.521
12.558
12.558
12.57
12.537
12.54
12.537
12.537
12.433
12.292
12.286
12.344
12.353
12.405
12.411
12.433
12.457
12.469
12.54
