wind speed at 100m (m/s)
5.435
5.505
5.49
5.407
5.294
5.182
5.124
5.108
5.166
5.194
5.215
5.249
5.203
5.111
5.047
4.977
4.913
4.882
4.944
5.02
5.056
5.063
5.029
5.017
4.98
4.898
4.855
4.794
4.715
4.654
4.705
4.77
4.8
4.797
4.849
4.913
4.934
4.922
4.873
4.867
4.886
4.898
4.925
4.962
4.95
4.834
4.687
4.596
4.538
4.525
4.531
4.516
4.477
4.486
4.531
4.565
4.556
4.602
4.675
4.65
4.58
4.577
4.635
4.666
4.638
4.629
4.59
4.464
4.327
4.263
4.242
4.181
4.132
4.113
4.095
4.046
3.991
3.936
3.878
3.802
3.717
3.653
3.567
3.46
3.384
3.302
3.189
3.079
3.009
2.948
2.905
2.871
2.829
2.771
2.725
2.664
2.609
2.624
2.676
2.636
2.542
2.484
2.435
2.356
2.304
2.23
2.114
2.008
1.922
1.776
1.596
1.492
1.44
1.397
1.367
1.312
1.19
1.095
1.052
0.985
0.888
0.866
0.79
0.656
0.531
0.442
0.408
0.402
0.402
0.479
0.592
0.689
0.82
0.982
1.123
1.205
1.26
1.29
1.3
1.278
1.245
1.211
1.251
1.37
1.519
1.651
1.733
1.773
1.803
1.864
1.968
2.087
2.169
2.236
2.31
2.374
2.429
2.52
2.627
2.755
2.874
2.941
2.996
3.07
3.164
3.299
3.457
3.567
3.695
3.842
3.921
4.028
4.22
4.388
4.498
4.638
4.742
4.791
4.846
4.947
5.059
5.145
5.236
5.328
5.395
5.468
5.517
5.539
5.563
5.618
5.667
5.734
5.883
5.948
5.99
6.073
6.118
6.179
6.283
6.326
6.295
6.271
6.347
6.436
6.418
6.396
6.436
6.476
6.448
6.375
6.302
6.308
6.372
6.463
6.546
6.491
6.442
6.402
6.399
6.466
6.619
6.881
7.159
7.428
7.58
7.635
7.73
7.834
7.934
7.861
7.727
7.605
7.513
7.486
7.48
7.47
7.388
7.327
7.287
7.226
7.116
7.022
6.979
6.93
6.909
6.955
7.077
7.147
7.193
7.284
7.357
7.397
7.437
7.425
7.415
7.4
7.351
7.376
7.391
7.477
7.535
7.562
7.571
7.599
7.574
7.599
7.724
7.943
8.23
8.185
7.534
6.973
7.058
7.318
7.406
7.327
7.138
6.906
6.741
6.649
6.649
6.692
6.775
6.909
7.104
7.379
7.599
7.36
6.71
6.329
6.262
6.161
5.914
5.777
5.957
6.152
6.259
6.042
5.435
4.968
4.705
4.446
4.211
4.068
3.985
3.955
4.004
4.089
4.098
3.994
3.872
3.836
3.827
3.717
3.421
2.874
2.38
2.356
2.698
3.106
3.689
4.333
4.782
5.056
4.568
3.76
3.107
2.771
2.795
3.146
3.503
3.808
4.086
4.101
3.695
3.354
3.073
2.966
2.74
2.502
2.408
2.371
2.282
2.435
2.822
3.033
3.079
3.112
3.091
3.054
2.954
2.81
2.67
2.813
3.378
4.446
6.564
9.31
9.305
8.826
9.018
9.149
9.064
8.926
8.893
9.045
9.259
9.497
9.826
9.949
9.942
9.991
9.955
10.007
10.489
11.514
12.045
12.021
11.877
11.597
11.355
11.188
11.087
11.047
11.044
11.157
11.398
11.658
11.868
11.993
12.027
11.92
11.771
11.716
11.694
11.713
11.847
11.969
11.984
11.932
11.85
11.859
12.021
12.216
12.372
12.381
12.195
11.966
11.734
11.532
11.578
11.893
12.24
12.54
12.796
12.994
13.113
13.18
13.162
13.068
12.982
13.01
12.921
12.326
11.725
11.386
11.172
11.16
11.322
11.679
12.158
12.591
12.805
