wind speed at 100m (m/s)
12.054
12.085
11.951
11.853
11.758
11.713
11.581
11.429
11.224
11.001
10.681
10.544
10.66
10.614
10.403
10.19
9.915
9.668
9.628
9.619
9.506
9.402
9.237
8.966
8.81
8.761
8.78
8.56
8.197
7.962
7.834
7.864
7.919
7.828
7.412
6.93
6.442
6.213
6.07
5.764
5.59
5.621
5.594
5.359
5.459
5.536
5.591
5.575
5.374
5.182
5.264
5.166
4.998
4.898
4.883
4.959
4.882
4.846
4.916
4.91
5.066
4.947
4.94
4.928
5.038
4.971
4.828
4.745
4.681
4.751
4.76
4.742
4.715
4.76
4.803
4.779
4.675
4.69
4.815
4.879
4.812
4.736
4.721
4.852
5.041
5.117
5.014
4.843
4.821
4.922
4.95
4.895
4.907
4.898
4.776
4.638
4.672
4.779
4.898
4.968
4.934
5.014
5.032
5.017
4.922
4.855
4.931
4.815
4.675
4.748
4.733
4.675
4.727
4.824
4.889
4.879
4.959
4.943
4.834
4.797
4.791
4.773
4.666
4.678
4.589
4.412
4.605
4.742
4.968
5.267
5.536
5.88
6.164
6.344
6.683
7.092
7.51
7.809
8.304
8.725
8.786
8.725
8.798
8.929
9.149
9.176
9.131
9.103
9.253
9.503
9.598
9.726
9.537
9.616
9.671
9.649
9.643
9.698
9.884
9.869
9.82
9.747
9.714
9.729
9.756
9.72
9.445
9.268
9.265
9.198
9.088
8.938
8.764
8.325
8.023
7.904
7.657
7.589
7.51
7.412
7.37
7.589
7.962
7.983
7.791
7.84
7.867
7.812
7.91
8.001
7.889
8.322
8.89
9.033
9.176
9.543
10.162
10.092
10.95
11.365
12.363
12.738
12.372
12.421
12.414
11.902
11.929
12.125
11.89
11.789
11.841
12.808
12.747
12.515
12.158
11.929
11.728
12.592
14.282
13.818
12.878
12.384
11.535
10.779
10.864
11.307
11.45
12.173
12.634
12.762
12.86
12.958
13.025
12.869
12.768
12.86
12.93
13.003
13.049
13.315
13.821
14.151
14.178
13.98
13.69
13.586
13.446
12.915
12.286
11.585
10.959
10.687
10.883
11.371
11.78
12.506
13.083
13.086
12.988
12.939
12.64
12.607
12.32
12.103
11.923
11.597
11.429
11.27
11.087
11.047
10.742
9.964
9.598
9.656
9.796
9.875
9.863
9.82
9.863
9.912
9.707
9.347
9.067
8.85
8.465
8.136
8.236
8.578
9.112
9.503
9.445
9.1
8.948
9.002
9.048
8.984
8.755
8.621
8.45
8.301
8.215
8.069
8.008
7.651
7.245
7.174
6.872
6.54
6.402
6.311
6.109
5.88
5.859
5.813
5.883
5.853
6.561
7.489
7.397
7.199
6.692
6.216
6.012
6.109
6.537
7.11
7.37
7.531
7.818
8.148
8.502
8.578
8.276
7.925
7.718
7.446
7.318
7.269
7.138
7.181
7.382
7.644
7.629
7.367
7.141
7.098
7.44
7.724
7.693
7.647
7.654
7.709
7.507
7.055
6.704
6.692
6.747
6.787
6.579
6.473
6.607
6.637
6.543
6.646
6.775
6.692
6.622
6.466
6.295
6.106
5.923
5.81
5.838
5.813
5.771
5.719
5.517
5.31
5.084
4.846
4.782
4.87
4.907
4.696
4.492
4.464
4.412
4.474
4.516
4.394
4.257
4.107
4.058
4.168
4.342
4.416
4.425
4.44
4.379
4.092
3.787
3.564
3.256
2.987
2.758
2.639
2.673
2.792
2.868
2.972
3.158
3.463
3.833
4.226
4.583
4.91
5.239
5.456
5.49
5.517
5.606
5.694
5.804
5.862
5.929
6.121
6.393
6.628
6.814
7.028
7.214
7.348
7.431
7.541
7.711
7.895
8.062
8.13
8.102
8.078
8.124
8.2
8.343
8.453
8.624
8.835
8.886
8.789
8.679
8.658
8.618
8.758
8.932
9.335
9.741
9.082
8.401
8.111
8.712
9.036
8.807
10.284
10.086
8.133
7.458
7.364
6.799
5.713
4.437
3.494
2.838
2.45
2.285
2.099
2.029
2.063
2.136
2.334
2.542
2.835
3.091
2.981
2.697
2.697
2.975
3.289
3.457
3.689
3.802
3.97
4.644
5.319
6.103
6.762
7.278
8.096
8.783
7.877
6.363
5.929
5.758
3.921
2.545
1.996
1.553
1.651
1.855
2.105
2.285
2.456
2.838
3.17
3.402
3.735
3.949
4.132
4.489
4.739
4.898
5.145
5.407
5.615
5.774
5.81
5.792
5.896
6.015
6.018
5.972
6.027
6.222
6.43
6.659
6.991
7.449
7.885
8.166
8.38
8.508
8.404
7.998
7.532
7.141
6.878
6.692
6.524
6.238
5.935
5.536
5.084
4.736
4.513
4.535
4.651
4.699
4.684
4.66
4.766
4.873
4.727
4.434
4.153
4.016
3.952
3.857
3.854
3.982
4.074
4.15
4.254
4.171
4.016
4.022
4.147
4.18
4.205
4.33
4.245
4.29
4.394
4.226
4.068
3.888
3.778
3.79
3.988
4.168
4.168
3.808
3.796
3.961
4.278
4.757
4.904
4.574
4.84
5.499
5.487
5.032
4.76
4.757
4.803
4.589
4.474
4.406
4.574
4.87
4.809
4.699
4.779
5.096
5.139
4.977
5.548
6.833
6.854
6.952
6.924
6.827
6.683
6.445
6.28
6.35
6.476
6.473
6.418
6.381
6.387
6.311
6.18
6.241
6.476
6.567
6.396
6.241
6.274
6.402
6.506
6.585
6.744
6.933
7.049
7.199
7.315
7.412
7.428
7.418
7.434
7.409
7.287
7.086
6.927
6.778
6.622
6.436
6.228
6.176
6.002
5.63
5.383
5.328
5.328
5.49
5.417
5.252
5.212
5.114
4.998
4.916
4.754
4.678
4.715
4.724
4.934
5.169
5.298
5.426
5.404
5.233
5.301
5.453
5.584
5.752
5.737
5.478
5.291
5.063
4.782
4.629
4.77
5.041
5.343
5.505
5.401
5.008
4.828
5.032
5.02
4.998
5.163
5.566
5.832
5.862
6.21
6.424
6.668
6.967
7.257
7.4
7.403
7.376
7.541
7.83
8.154
8.444
8.691
8.822
8.832
8.899
8.761
8.603
8.56
8.6
8.554
8.481
8.371
8.072
7.998
7.989
8.12
8.243
8.261
8.288
8.355
8.487
8.667
8.447
8.05
8.023
8.023
7.867
7.916
7.977
8.066
8.2
8.096
8.441
8.639
8.609
8.426
8.539
8.532
9.027
9.451
9.753
10.071
10.147
10.611
10.843
10.736
10.843
11.12
11.227
11.383
11.209
10.953
10.876
11.014
11.371
11.807
12.173
12.134
11.993
11.923
11.908
11.96
11.954
12.137
12.097
12.005
12.076
12.085
11.902
11.944
12.152
12.06
11.896
11.664
11.462
11.273
11.365
11.392
11.172
11.16
11.346
11.352
11.358
11.352
11.514
11.853
12.009
12.06
12.042
11.764
11.627
11.535
11.42
11.416
11.474
11.545
11.581
11.389
10.998
10.803
10.666
10.635
10.657
10.464
10.058
10.074
10.272
10.437
10.556
10.769
11.123
11.362
11.218
11.084
11.096
11.215
11.377
11.465
11.557
11.45
11.49
11.627
11.322
11.004
10.66
10.342
10.254
10.357
10.348
10.394
10.412
10.452
10.553
10.599
10.626
10.498
10.147
9.93
9.952
9.973
10.11
10.348
10.547
10.855
10.986
10.757
10.498
10.458
10.278
10.153
10.132
10.055
9.973
10.052
10.223
10.324
10.327
10.223
10.11
10.074
10.238
10.47
10.556
10.687
10.858
10.705
10.632
10.727
10.794
10.699
10.489
10.275
10.165
10.003
9.964
9.964
9.881
9.814
9.949
10.339
10.556
10.599
10.559
10.547
10.788
11.117
11.154
11.035
11.059
10.861
10.098
9.799
10.129
10.214
10.446
10.776
10.995
11.23
11.7
12.314
12.231
12.353
13.299
13.968
13.815
13.287
12.747
12.411
12.228
11.789
11.087
10.8
10.516
10.153
10.126
9.772
10.119
10.074
9.836
9.356
9.018
8.941
8.786
8.764
8.447
8.255
8.609
8.627
8.529
8.752
9.103
9.588
9.793
9.756
9.692
9.189
8.966
9.939
9.21
8.365
8.444
7.867
7.769
7.37
7.766
8.096
8.459
8.328
8.023
7.855
7.931
8.108
8.307
8.459
8.844
9.314
9.43
9.24
9.033
8.868
8.749
8.706
8.725
8.737
8.819
9.048
9.213
9.475
9.717
9.799
10.116
10.428
10.553
10.766
10.672
10.589
10.489
10.452
10.507
10.525
10.388
10.156
10.214
10.168
9.936
9.622
9.421
9.28
9.277
9.36
9.259
9.125
9.091
9.155
9.079
8.917
8.874
8.807
8.645
8.572
8.505
8.508
8.648
8.786
8.914
8.972
8.804
8.706
8.795
8.908
8.737
8.615
8.89
9.35
9.598
9.524
9.344
9.36
9.317
9.329
9.179
9.091
9.143
9.03
8.917
9.149
9.521
9.747
9.759
9.717
9.668
9.82
10.135
10.171
10.428
10.492
10.461
10.574
10.711
11.087
11.105
10.681
10.547
10.461
10.248
10.464
10.641
10.699
10.422
10.107
10.171
10.205
10.33
10.666
10.559
10.284
10.312
10.73
10.467
10.287
10.51
11.188
11.835
12.024
12.155
12.182
11.981
11.746
11.975
11.648
11.578
11.926
11.847
11.899
11.951
11.664
11.639
11.236
11.035
10.995
10.507
10.031
10.123
10.22
10.177
10.263
10.144
10.18
10.153
9.482
8.862
8.948
9.216
8.517
8.328
8.41
8.178
7.913
8.313
8.578
8.746
9.045
9.176
9.472
9.915
10.333
10.455
10.748
11.185
11.777
12.43
12.277
12.469
12.36
12.057
11.636
11.529
11.435
11.481
11.169
11.252
12.021
11.835
11.737
11.774
11.712
11.697
11.691
11.316
11.255
11.401
11.728
12.72
12.543
12.012
12.015
12.671
12.713
12.353
10.934
8.987
8.804
8.291
8.142
7.651
7.235
6.802
6.472
6.356
6.03
5.999
5.685
5.468
5.594
5.368
5.05
5.282
5.566
6.238
6.366
6.381
6.619
6.927
7.095
7.318
7.55
7.66
7.718
7.965
8.249
8.392
8.438
8.184
7.837
7.672
7.635
7.779
7.873
7.864
7.754
7.611
7.745
7.889
7.95
7.995
7.73
7.254
6.915
6.83
6.912
7.199
7.229
6.994
6.939
7.095
7.156
7.257
7.245
7.217
7.364
7.449
7.538
7.409
7.165
7.324
7.358
7.12
7.318
7.647
7.947
7.995
8.267
8.267
8.249
8.252
8.246
8.465
8.783
9.009
9.14
9.033
9.048
9.36
9.674
9.695
9.588
9.314
8.886
8.453
8.304
8.261
8.044
7.849
7.541
7.074
6.735
6.588
6.421
6.418
6.35
6.332
6.286
6.088
5.706
5.41
5.298
5.42
5.536
5.52
5.563
5.819
6.097
6.231
6.271
6.244
6.189
5.945
5.951
6.347
7.092
7.66
7.934
8.05
8.435
9.005
9.692
10.15
10.595
10.699
10.763
11.108
11.514
11.636
11.624
11.6
11.575
11.667
11.819
11.835
11.749
11.664
11.603
11.413
11.252
11.294
11.322
11.493
11.645
11.56
11.365
11.27
11.023
11.059
11.218
11.191
11.093
10.907
10.751
10.55
10.333
10.232
10.211
10.046
9.823
9.787
9.762
9.537
9.204
8.838
8.621
8.569
8.682
8.719
8.688
8.716
8.752
8.758
8.679
8.487
8.377
8.535
8.474
7.669
6.066
3.528
2.24
3.271
3.884
3.79
3.82
4.12
4.446
4.718
4.846
4.858
4.815
4.937
5.42
6.262
6.814
6.652
6.24
6.015
6.051
6.289
6.207
5.844
5.709
5.777
6.085
6.448
6.71
6.799
6.64
6.555
6.552
6.451
6.36
6.335
6.469
6.753
6.921
6.686
6.363
6.457
7.04
7.599
7.791
7.873
8.215
8.465
8.291
8.081
8.044
8.181
8.001
7.675
7.562
7.498
7.223
6.939
6.875
6.964
6.933
6.86
6.869
6.833
6.622
6.375
6.356
6.479
6.494
6.378
6.189
6.07
5.801
5.499
5.386
5.478
5.587
5.6
5.771
6.021
6.201
6.295
6.274
6.167
6.042
6.042
6.021
5.844
5.618
5.459
5.404
5.264
5.059
5.001
5.066
4.956
4.687
4.528
4.568
4.535
4.446
4.583
4.77
4.617
4.376
4.306
4.33
4.406
4.37
4.138
3.839
3.61
3.415
3.296
3.296
3.32
3.497
3.753
3.955
3.848
3.671
3.506
3.418
3.399
3.231
3.228
3.241
3.216
3.131
3.125
3.177
3.152
3.195
3.326
3.402
3.424
3.387
3.363
3.372
3.421
3.485
3.524
3.396
3.097
2.996
2.984
3.015
2.899
2.847
2.877
2.832
2.853
2.88
2.966
3.048
3.17
3.207
3.295
3.711
3.781
3.488
3.186
3.259
3.271
3.372
3.491
3.653
3.814
3.86
3.933
4.013
4.071
4.01
4.119
3.909
3.604
3.564
3.485
3.396
3.518
3.613
3.598
3.585
3.726
4.034
4.004
3.741
3.573
3.622
3.738
3.802
3.823
3.836
3.79
3.799
3.665
3.537
3.54
3.353
3.283
3.164
2.945
2.749
2.383
2.359
2.31
2.142
1.876
1.687
1.727
1.605
1.44
1.388
1.208
0.918
0.564
0.381
0.39
0.424
0.604
0.869
1.184
1.309
1.507
1.855
2.142
2.264
2.313
2.377
2.468
2.539
2.661
2.795
2.893
3.012
3.097
3.158
3.192
3.247
3.289
3.448
3.555
3.573
3.726
3.958
4.184
4.4
4.492
4.489
4.516
4.522
4.458
4.461
4.525
4.675
5.011
5.349
5.539
5.703
5.926
6.1
6.262
6.494
6.68
6.765
6.759
6.756
6.866
7.046
7.177
7.248
7.446
7.806
8.194
8.548
8.804
8.975
9.128
9.24
9.259
9.323
9.54
9.729
9.729
9.692
9.778
9.869
9.845
9.802
9.881
10.022
10.122
10.18
10.238
10.324
10.428
10.586
10.696
10.742
10.742
10.678
10.611
10.626
10.766
10.971
11.127
11.206
11.279
11.404
11.441
11.432
11.444
11.459
11.444
11.413
11.398
11.383
11.371
11.334
11.374
11.468
11.511
11.456
11.383
11.362
11.42
11.481
11.478
11.444
11.478
11.554
11.673
11.713
11.624
11.462
11.328
11.212
11.008
10.751
10.632
10.687
10.87
11.087
11.255
11.307
11.349
11.401
11.343
11.206
11.197
11.276
11.212
11.014
10.809
10.669
10.559
10.486
10.614
10.769
10.745
10.815
10.986
11.044
11.035
10.971
10.818
10.617
10.455
10.336
10.321
10.312
10.324
10.358
10.483
10.678
10.769
10.785
10.84
10.895
11.041
11.084
11.004
11.069
11.27
11.349
11.136
10.84
10.657
10.599
10.586
10.58
10.592
10.663
10.721
10.748
10.763
10.834
10.928
10.947
10.87
10.785
10.675
10.51
10.361
10.303
10.37
10.431
10.373
10.351
10.373
10.351
10.339
10.361
10.373
10.373
10.275
10.184
10.147
10.11
10.153
10.141
10
9.912
9.903
9.933
9.894
9.784
9.848
9.988
10.013
9.9
9.817
9.833
9.93
10.013
9.933
9.775
9.698
9.717
9.796
9.787
9.729
9.842
10.077
10.214
10.254
10.232
10.321
10.416
10.345
10.144
10.013
10.052
10.126
10.107
10.11
10.226
10.388
10.452
10.449
10.464
10.574
10.696
10.724
10.653
10.504
10.324
10.238
10.211
10.223
10.263
10.205
10.003
9.811
9.677
9.546
9.314
8.905
8.462
8.178
8.017
7.855
7.754
7.754
7.754
7.651
7.464
7.321
7.171
7.059
6.872
6.686
6.585
6.503
6.469
6.46
6.588
6.695
6.75
6.82
6.888
6.952
7.092
7.174
7.177
7.187
7.26
7.394
7.556
7.718
7.91
8.102
8.151
8.117
8.154
8.212
8.255
8.304
8.273
8.255
8.313
8.331
8.374
8.297
8.188
8.215
8.258
8.288
8.331
8.41
8.487
8.471
8.413
8.325
8.218
8.069
8.066
8.188
8.343
8.352
8.194
8.05
7.953
7.867
7.837
7.892
7.995
8.038
7.983
8.081
8.291
8.273
8.383
8.554
8.59
8.755
9.106
9.323
9.476
9.778
10.205
10.538
10.65
10.678
10.724
10.803
11.008
11.139
11.105
11.133
11.243
11.426
11.371
11.316
11.502
11.85
12.237
12.488
12.71
12.945
13.11
13.119
13.211
13.51
13.794
14.139
14.297
14.243
14.09
13.892
13.76
13.766
13.855
13.965
13.953
13.748
13.65
13.541
13.418
13.321
13.18
13.107
13.153
13.202
13.217
13.122
12.921
12.665
12.393
12.408
12.643
13.138
13.449
13.489
13.464
13.26
13.19
12.933
12.707
12.482
11.966
11.819
11.987
12.244
12.796
13.382
13.769
13.516
12.964
12.552
11.008
9.314
9.616
10.043
9.323
8.697
8.264
7.727
7.33
6.534
5.487
5.31
5.325
5.252
4.852
4.351
4.467
5.023
6.268
6.936
5.929
6.878
7.043
7.968
8.004
6.778
7.425
7.01
8.636
5.987
6.732
5.774
6.405
7.577
7.608
9.689
12.201
10.724
7.916
7.467
6.396
6.894
5.182
4.028
5.181
9.463
8.661
12.857
10.269
